,bill_id,bill_title_fr,bill_title_de,person_name,person_gender,canton_name,canton_abbrev,topic
238,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:455618,Durcissement des conditions d’admission au service civil. Réintroduction détournée de l'examen de conscience?,Erschwerter Zugang zum Zivildienst. Einführung einer Gewissensprüfung durch die Hintertüre?,Birrer-Heimo Prisca,f,Luzern,LU,Sicherheitspolitik
239,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:455619,Respect de la séparation des pouvoirs au DFJP?,Einhaltung der Gewaltentrennung im EJPD?,Baettig Dominique,m,Jura,JU,Migration
240,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:455620,Procédure de consultation relative aux espaces aériens dédiés aux entraînements sur PC-7,Vernehmlassung zur Festlegung der Lufträume für PC-7-Schulung,Bänziger Marlies,f,Zürich,ZH,Umwelt
241,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:455621,Prostitution. De gros profits en toute illégalité?,Prostitution. Illegale Gewinne aus illegalen Praktiken?,Gobbi Norman,m,Tessin,TI,Soziale Fragen
242,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:455622,Coût des conférences internationales,Kosten internationaler Konferenzen,Fehr Hans,m,Zürich,ZH,Internationale Politik
243,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:455623,Un règlement extrajudiciaire n'est pas une amende,"Aussergerichtliche Vergleichszahlung, nicht Kartellrechtsbusse",Reimann Maximilian,m,Aargau,AG,Soziale Fragen
244,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:455624,Liste de médecins et d'avocats établie par l'AI,Liste von Ärzten und Ärztinnen und Anwälten und Anwältinnen bei der IV,Goll Christine,f,Zürich,ZH,Soziale Fragen
245,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:455625,Mendiants. Un vide juridique?,Bettelnde Personen. Fehlende rechtliche Regelung?,Gobbi Norman,m,Tessin,TI,Migration
246,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:455626,Droit de cité de la commune d'origine en cas de fusion de communes,Bürgerrecht in der Heimatgemeinde bei Zusammenlegung von Gemeinden,Baettig Dominique,m,Jura,JU,Staatspolitik
247,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:455627,Afrique du Sud. Ouvrir les archives,Archivsperre Südafrika. Aufhebung,Rechsteiner Paul,m,St. Gallen,SG,Internationale Politik
248,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:455628,Intégration du contournement d'Eglisau dans le réseau des routes nationales,Aufnahme der Umfahrung Eglisau ins Nationalstrassennetz,Fehr Hans,m,Zürich,ZH,Verkehr
249,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:455629,Transparence des commissions d'éthique de la Confédération,Transparente Ethikkommissionen des Bundes,Gross Andreas,m,Zürich,ZH,Staatspolitik
250,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:455630,"Pas de décharge pour Messieurs Ospel, Wuffli et consorts","Keine Décharge für Ospel, Wuffli und Co.",Leutenegger Oberholzer Susanne,f,Basel-Landschaft,BL,Finanzwesen
251,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:455631,Si la crise belge s'aggravait. Une médiation de la Suisse?,Verschlimmerung der Krise in Belgien. Schweizer Mediation?,Rennwald Jean-Claude,m,Jura,JU,Internationale Politik
252,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:455632,Impact du transport aérien sur le climat. Présenter les connaissances les plus récentes sur les pages Internet de la Confédération,Luftfahrt und Klimarelevanz. Neue Erkenntnisse gehören auf die Website des Bundes,Bänziger Marlies,f,Zürich,ZH,Umwelt
253,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:455633,Rapport sur la crise et sur les mesures à prendre pour promouvoir l'engagement politique,Bericht zur Krise und Förderung des politischen Engagements,Gross Andreas,m,Zürich,ZH,Staatspolitik
254,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:455634,PNA. Dilapidation des fonds publics,Sinnlose Verschleuderung von Steuergeldern beim NPA,Bortoluzzi Toni,m,Zürich,ZH,Gesundheit
255,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:455635,Loi sur les juristes d'entreprise. Et maintenant?,Weiterführung der Arbeiten zum Unternehmensjuristengesetz?,Markwalder Christa,f,Bern,BE,Recht Allgemein
256,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:455636,Discrimination linguistique à l'OFSP,Sprachliche Diskriminierung beim BAG,Rennwald Jean-Claude,m,Jura,JU,Kultur
257,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:455637,Critères d'intégration des étrangers. Précisions sur le critère de l'apprentissage de la langue nationale parlée sur le lieu de domicile,Präzisierungen zum Integrationskriterium des Erlernens der am Wohnort gesprochenen Landessprache,Hodgers Antonio,m,Genf,GE,Migration
258,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:455638,Arrêt du Tribunal administratif fédéral sur la RPLP. Incidences pour la RPLF,PSVA-Ansätze nach Urteil des Bundesverwaltungsgerichtes,Amstutz Adrian,m,Bern,BE,Verkehr
259,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:455639,"Avant l'issue de la votation, des armes retourneront-elles déjà à l'arsenal?",Kommen Waffen schon vor der Abstimmung zurück ins Zeughaus?,Baettig Dominique,m,Jura,JU,Sicherheitspolitik
260,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:455640,Conseil national. Critiques de la présidente de la Confédération,Nationalrat. Kritik der Bundespräsidentin,Gross Andreas,m,Zürich,ZH,Parlament
261,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:455641,"Swiss Olympic contre l'initiative ""pour la protection face à la violence des armes""","Swiss Olympic gegen die Volksinitiative ""für den Schutz vor Waffengewalt""",Lang Josef,m,Zug,ZG,Sicherheitspolitik
262,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:455642,Discrimination relevant du droit du travail à l'encontre de personnes incorporées dans le service civil,Arbeitsrechtliche Diskriminierung von Zivildienstleistenden,Lang Josef,m,Zug,ZG,Sicherheitspolitik
263,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:455643,Arrêt d'urgence du réacteur de la centrale nucléaire de Mühleberg,Notabschaltung im AKW Mühleberg,Teuscher Franziska,f,Bern,BE,Energie
264,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:455644,4e révision de la LACI. Propagande inopportune?,4. Revision des Avig. Unpassende Propaganda?,Berberat Didier,m,Neuenburg,NE,Soziale Fragen
265,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:455645,Forêts fédérales,Bundeswald,Stähelin Philipp,m,Thurgau,TG,Umwelt
266,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:455646,Cartes journalières des CFF. Le Tessin sera-t-il une fois de plus pénalisé?,Tageskarten der SBB. Wird das Tessin schon wieder benachteiligt?,Pedrina Fabio,m,Tessin,TI,Verkehr
267,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:455647,Pour une Postesoucieuse du climat,KlimafreundlichePost,Fehr Jacqueline,f,Zürich,ZH,Medien und Kommunikation
268,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:455648,Sièges d'enfant dans les taxis. Contradiction avec l'obligation de transport,Kindersitze in Taxis im Widerspruch zur Beförderungspflicht,Geissbühler Andrea Martina,f,Bern,BE,Verkehr
269,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:455649,Assurance contre les séismes. Echouera-t-elle par manque de solidarité?,Scheitert die Erdbebenversicherung an mangelnder Solidarität?,Donzé Walter,m,Bern,BE,Umwelt
270,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:455650,Banque d'investissement d'UBS. De nouveaux risques excessifs?,Neue Hochrisiken im UBS-Investmentbanking?,Rechsteiner Paul,m,St. Gallen,SG,Finanzwesen
271,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:455651,"Coût réel, pour le contribuable, de la régularisation d'un migrant clandestin","Tatsächliche, dem Steuerzahler aufgebürdete Kosten für die Legalisierung illegaler Einwanderer",Baettig Dominique,m,Jura,JU,Migration
272,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:455652,Tangram. Revue luxueuse de la CFR et efficacité douteuse,Tangram. Luxuriöse Zeitschrift der EKR mit fragwürdiger Wirksamkeit,Baettig Dominique,m,Jura,JU,Recht Allgemein
273,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:455653,Récupération des déchets radioactifs,Rückholbarkeit von Atomabfällen,Fehr Hans-Jürg,m,Schaffhausen,SH,Umwelt
274,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:455654,Efficacité des médicaments autorisés,Wirksamkeitsstudie zu zugelassenen Arzneimitteln,Bortoluzzi Toni,m,Zürich,ZH,Gesundheit
275,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:455655,Déclaration de guerre contre la Suisse. Le Conseil fédéral a-t-il saisi le Conseil de sécurité des Nations Unies à propos de la Libye?,Hat der Bundesrat den Sicherheitsrat der Vereinten Nationen bezüglich der Kriegserklärung Libyens gegen die Schweiz angerufen?,Nidegger Yves,m,Genf,GE,Internationale Politik
276,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:455656,Déchets nucléaires. Frais de gestion non couverts,Atommüll. Nichtgedeckte Entsorgungskosten,Fehr Hans-Jürg,m,Schaffhausen,SH,Energie
277,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:455657,Problèmes d'exécution dans le domaine de la protection des animaux,Vollzugsprobleme im Tierschutzbereich,Fehr Mario,m,Zürich,ZH,Landwirtschaft
278,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:455658,Livraison d'hélicoptères du type Alouette III au Pakistan,Lieferung von Helikoptern des Typs Alouette III an Pakistan,Lang Josef,m,Zug,ZG,Sicherheitspolitik
279,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:455659,Quelle stratégie face à la baisse de l'euro?,Schwäche des Euro. Welche Strategie?,Rennwald Jean-Claude,m,Jura,JU,Europapolitik
280,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:455660,Criminalité tansfrontalière. Que fait le Conseil fédéral?,Grenzüberschreitende Kriminalität. Massnahmen des Bundes,Gobbi Norman,m,Tessin,TI,Recht Allgemein
281,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:455661,Surveillance de la révision. Règles applicables,Revisionsaufsicht RAB. Welche Regelungen gelten hier?,Gysin Hans Rudolf,m,Basel-Landschaft,BL,Wirtschaft
282,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:455662,Les camions répondant à la norme Euro 6 émettent-ils plus de CO2?,Sind Euro-6-Lastwagen grössere CO2-Emittenten?,Lustenberger Ruedi,m,Luzern,LU,Verkehr
283,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:455663,Comco. Inégalité de traitement des fournisseurs de cartes de débit,Weko. Unterschiedliche Ellen für Debitkarten in der Schweiz,Gysin Hans Rudolf,m,Basel-Landschaft,BL,Finanzwesen
284,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:455664,Etat des cuisines militaires,Zustände in Militärküchen,Haller Vannini Ursula,f,Bern,BE,Sicherheitspolitik
285,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:455665,Risque de chômage de longue durée après l'apprentissage,Lehrabgänger und Gefahr der Langzeitarbeitslosigkeit,Weber-Gobet Marie-Thérèse,f,Freiburg,FR,Wirtschaft
286,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:455666,Obligations de servir des sous-officiers. Des mesures transitoires sont-elles devenues permanentes?,Dienstpflicht von Unteroffizieren. Permanente Übergangsregelungen?,Maire Jacques-André,m,Neuenburg,NE,Sicherheitspolitik
287,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:455667,Circulation de pays en pays du CD volé à la banque HSBC,Ländertour der gestohlenen Daten-CD der Bank HSBC,Moret Isabelle,f,Waadt,VD,Finanzwesen
288,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:455668,"Qui paie commande, un principe qui vaut également pour la Suisse au sein du FMI","Wer zahlt, befiehlt. Das gilt auch für die Schweiz beim IWF",Hutter Markus,m,Zürich,ZH,Finanzwesen
289,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:455669,Entraide administrative en matière fiscale. Transparence des procédures d'évaluation,Transparente Überprüfung des Amtshilfeverfahrens in Steuersachen,Fehr Hans-Jürg,m,Schaffhausen,SH,Finanzwesen
290,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:455670,Stratégie contre les dérives communautaristes,Strategie gegen den Zerfall des Gemeinschaftssinns,Baettig Dominique,m,Jura,JU,Staatspolitik
291,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:455671,Hautes écoles spécialisées. Problèmes de reconnaissance et d'équivalence de titres,Fachhochschulen. Probleme bei Anerkennung und Gleichwertigkeit von Titeln,Maire Jacques-André,m,Neuenburg,NE,Bildung
292,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:455672,Pourquoi l'ambassadrice Heidi Tagliavini a-t-elle été libérée de ses fonctions par le DFAE?,Warum wurde Botschafterin Heidi Tagliavini vom EDA freigestellt?,Riklin Kathy,f,Zürich,ZH,Staatspolitik
293,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:455673,Vague de réfugiés grecs et carte secrète de l'armée suisse,Flüchtlingswelle aus Griechenland und Geheimkarte der Schweizer Armee,Zisyadis Josef,m,Waadt,VD,Sicherheitspolitik
294,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:455674,Révision de l'AETR et de l'OTR 1. Conséquences pour la Suisse,Die Auswirkungen der Revisionen von AETR und ARV 1 auf die Schweiz,Brönnimann Andreas,m,Bern,BE,Verkehr
295,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:455675,Fermeture des guichets de la gare de Rafz,Unverständliche Schliessung des Bahnhofes Rafz,Rutschmann Hans,m,Zürich,ZH,Verkehr
296,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:455676,Comcom. Elargissement des tâches,Comcom. Aufgabenerweiterung,Leutenegger Filippo,m,Zürich,ZH,Medien und Kommunikation
297,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:455677,Vignette spéciale pour une utilisation des autoroutes de courte durée,Spezialvignette für kurzzeitige Autobahnbenutzer,Gross Andreas,m,Zürich,ZH,Verkehr
298,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:455678,Quel avenir pour le bureau philatélique de Lugano?,Philateliestelle in Lugano. Wie weiter?,Gobbi Norman,m,Tessin,TI,Kultur
299,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:455679,La carte journalière pour les communes sera-t-elle encore attractive?,Bleibt die Tageskarte für die Gemeinden weiterhin attraktiv?,Berberat Didier,m,Neuenburg,NE,Verkehr
300,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:455680,Naturalisation et respect des langues nationales,Einbürgerung und Landessprachen,Zisyadis Josef,m,Waadt,VD,Migration
301,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:455681,Stockage des déchets radioactifs. La couche d'argile à opalinus est-elle trop mince?,Atommülllager. Ist die Opalinusschicht zu dünn?,Fehr Hans-Jürg,m,Schaffhausen,SH,Energie
302,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:455682,Compensation du CO2 dans l'administration fédérale,CO2-Kompensation in der Bundesverwaltung,Teuscher Franziska,f,Bern,BE,Umwelt
303,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:455683,Recours aux nouveaux médias pour améliorer l'information avant les votations populaires,Nutzung der neuen Medien für qualifiziertere Meinungsbildung vor Volksabstimmungen,Gross Andreas,m,Zürich,ZH,Staatspolitik
304,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:455684,Lac Ritom et CFF. La Confédération dans l'illégalité,Ritom und SBB. Rechtswidriges Verhalten des Bundes,Gobbi Norman,m,Tessin,TI,Umwelt
305,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:455685,Financement des stocks obligatoires et PMA,Finanzierung der Pflichtlager und LDC-Länder,Barthassat Luc,m,Genf,GE,Internationale Politik
306,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:455686,"Cartes journalières ""Communes"" des CFF. Maintien du système actuel",Gemeindetageskarten der SBB in der bisherigen Ausgestaltung beibehalten,Aeschbacher Ruedi,m,Zürich,ZH,Verkehr
307,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:455687,Carte de légitimation reconnue au plan international pour les bénéficiaires d'une rente AI,International anerkannter Ausweis für Bezügerinnen und Bezüger einer IV-Rente,Maire Jacques-André,m,Neuenburg,NE,Soziale Fragen
308,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:455688,Règles d'incompatibilité. Quelles sont les exceptions?,Unvereinbarkeiten zwischen Parlamentariermandat und Behördenzugehörigkeit. Welche Ausnahmen?,Steiert Jean-François,m,Freiburg,FR,Parlament
309,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:455689,Salaire au mérite et égalité des salaires,Individuelle Lohnbestandteile und Lohngleichheit,Teuscher Franziska,f,Bern,BE,Staatspolitik
310,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:455690,La Confédération ne respectera-t-elle pas la volonté du Grand conseil schwyzois?,Will der Bund gegen den klaren Willen des Schwyzer Kantonsrates vorgehen?,Wehrli Reto,m,Schwyz,SZ,Verkehr
311,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:455691,Projet pilote du tunnel de Galgenbuck,Pilotprojekt Galgenbucktunnel,Fehr Hans-Jürg,m,Schaffhausen,SH,Energie
312,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:455692,La libre circulation est un droit. Reconnaissance des qualifications professionnelles,Freizügigkeit ist ein Freiheitsrecht. Anerkennung der Berufsqualifikationen,Tschümperlin Andy,m,Schwyz,SZ,Wirtschaft
313,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:455693,Fastweb. A qui profite le crime?,"Fastweb. Wer strich die Gewinne ein, und wer trägt die Verluste?",Gobbi Norman,m,Tessin,TI,Medien und Kommunikation
314,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:455694,Accès au transport aérien pour les personnes handicapées non accompagnées,Zugang zum Luftverkehr für Menschen mit Behinderungen ohne Begleitung,Comte Raphaël,m,Neuenburg,NE,Verkehr
315,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:455695,Critères d'intégration des étrangers. Précisions sur le critère de la connaissance du mode de vie suisse,Präzisierungen zum Integrationskriterium der Auseinandersetzung mit den Lebensbedingungen in der Schweiz,Hodgers Antonio,m,Genf,GE,Migration
316,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:455696,Jeux olympiques d'hiver en Suisse,Olympische Winterspiele in der Schweiz,Caviezel Tarzisius,m,Graubünden,GR,Soziale Fragen
317,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:455697,Application de l'ordonnance sur l'accréditation des correspondants des médias,Anwendung der Akkreditierungsverordnung für Medienschaffende,Fluri Kurt,m,Solothurn,SO,Parlament
318,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:455698,Objectifs du Millénaire de l'ONU. Rôle joué par la Chine en Afrique,Uno-Millenniumsziele. Rolle Chinas in Afrika,Gross Andreas,m,Zürich,ZH,Internationale Politik
319,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:455699,WEF 2011 à Davos. Recours à l'appui de l'aviation de nos voisins,WEF 2011 in Davos. Unterstützung durch Flugzeuge der Nachbarländer,Perrinjaquet Sylvie,f,Neuenburg,NE,Wirtschaft
320,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:455700,Une nouvelle violation de la souveraineté territoriale suisse par l'Italie?,Erneute Verletzung der territorialen Souveränität der Schweiz durch Italien?,Gobbi Norman,m,Tessin,TI,Internationale Politik
321,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:455701,Le Conseil fédéral a-t-il l'intention de détruire la capacité d'action extérieure de la Suisse?,Will der Bundesrat die aussenpolitische Kompetenz der Schweiz zerschlagen?,Müller Walter,m,St. Gallen,SG,Internationale Politik
322,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:455702,"Contributions de la Confédération aux fédérations et organisations équestres, ainsi qu'aux fédérations de sports équestres",Beiträge des Bundes an Pferdeverbände und Pferdeorganisationen sowie an Pferdesportverbände,Schibli Ernst,m,Zürich,ZH,Landwirtschaft
323,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:455703,Critères d'intégration des étrangers. Précisions sur le critère de la volonté de participer à la vie économique et d'acquérir une formation,Präzisierungen zum Integrationskriterium des Willens zur Teilnahme am Wirtschaftsleben und zum Erwerb von Bildung,Hodgers Antonio,m,Genf,GE,Migration
324,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:457499,Améliorer la compétitivité du tourisme suisse par l'innovation,Mehr Innovation für einen wettbewerbsfähigen Schweizer Tourismus,Leutenegger Oberholzer Susanne,f,Basel-Landschaft,BL,Wirtschaft
325,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:457501,Déduction des primes d'assurance-maladie et primes d'assurance-accident privé sur le revenu imposable,Abzug der Prämien für die Krankenversicherung und für die private Unfallversicherung vom steuerbaren Einkommen,Lumengo Ricardo,m,Bern,BE,Finanzwesen
326,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:457503,Pour en finir avec la discrimination des couples mariés,Beseitigung der Heiratsstrafe,Bischof Pirmin,m,Solothurn,SO,Finanzwesen
327,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:457504,Place financière suisse. Viser la qualité plutôt que d'exploiter des différences dans les dispositions réglementaires,Finanzplatz Schweiz. Qualitätsstrategie statt Ausreizung regulatorischer Differenzen,Wyss Ursula,f,Bern,BE,Finanzwesen
328,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:457506,Non à une lex Chavalon,Keine Lex Chavalon,Gutzwiller Felix,m,Zürich,ZH,Energie
329,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:457508,Modification de la loi sur l'usage de la contrainte,Änderung des Zwangsanwendungsgesetzes,Scherer Marcel,m,Zug,ZG,Migration
330,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:457509,Des défiscalisations supplémentaires pour des frais liés à la vieillesse,Zusätzliche Steuerbefreiung für altersbedingte Aufwendungen,Barthassat Luc,m,Genf,GE,Finanzwesen
331,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:457510,Relever la durée de conservation des journaux d'attribution d'adresses IP,Verlängerung der Aufbewahrungspflicht für Protokolle über die Zuteilung von IP-Adressen,Barthassat Luc,m,Genf,GE,Recht Allgemein
332,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:457511,Procédures d'asile. Instaurer un droit de recours en matière d'examen des cas de rigueur,Asylverfahren. Schaffung einer Beschwerdemöglichkeit bei Härtefallgesuchen,Prelicz-Huber Katharina,f,Zürich,ZH,Migration
333,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:457513,Location de services. Réduire la charge administrative,Verminderung des administrativen Aufwandes beim Personalverleih,Malama Peter,m,Basel-Stadt,BS,Wirtschaft
334,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:457514,SCOCI. Doublement de l'effectif et clarification du mandat et de la structure organisationnelle,Verdoppelung der Stellen bei der Kobik. Klärung des Auftrags und Organisationsstruktur,Darbellay Christophe,m,Wallis,VS,Recht Allgemein
335,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:457518,Pour une interdiction des importations de peaux de reptiles issues de méthodes de production cruelles,Keine Reptilienhäute aus tierquälerischer Produktion in der Schweiz,Teuscher Franziska,f,Bern,BE,Umwelt
336,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:457519,Assurance-maladie. Franchises à option et durée du contrat,Krankenversicherung. Wählbare Franchisen und Vertragsdauer,Stahl Jürg,m,Zürich,ZH,Gesundheit
337,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:457521,Dépossession à la hongroise. Sauvons nos caisses de pension,Rettung unserer Pensionskassen vor dem staatlichen Raubzug nach ungarischem Muster,Baumann J. Alexander,m,Thurgau,TG,Europapolitik
338,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:457522,Résolution de l'ONU pour lutter contre la pédopornographie sur l'Internet,Uno-Resolution zur Bekämpfung des virtuellen Kindsmissbrauchs,Amherd Viola,f,Wallis,VS,Medien und Kommunikation
339,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:457523,Pas d'exercice de la puissance publique sans passeport suisse,Träger hoheitlicher Gewalt bedürfen des Schweizer Passes,Baumann J. Alexander,m,Thurgau,TG,Recht Allgemein
340,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:457525,"Reconnaître la ""Petite Arvine"" comme dénomination traditionnelle d'un vin valaisan","Anerkennung von ""Petite Arvine"" als traditionelle Bezeichnung für einen Walliser Wein",Darbellay Christophe,m,Wallis,VS,Landwirtschaft
341,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:457526,Des économies sur le dos des malades?,Sparen auf Kosten der Kranken?,Heim Bea,f,Solothurn,SO,Gesundheit
342,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:457527,Nouvelles règles d'immigration pour une meilleure intégration,Neue Einwanderungsregeln für bessere Integration,Estermann Yvette,f,Luzern,LU,Migration
343,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:457529,Blocage de la valeur locative,Fixierter Eigenmietwert,Grin Jean-Pierre,m,Waadt,VD,Finanzwesen
344,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:457530,Persécution des chrétiens en Irak. Mettre un terme au génocide,Christenverfolgung. Genozid in Irak stoppen,Reimann Lukas,m,St. Gallen,SG,Internationale Politik
345,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:457531,Respect des normes environnementales internationales lors de l'acquisition de combustibles nucléaires,Einhaltung internationaler Umweltstandards bei der Beschaffung von nuklearen Brennelementen,Jans Beat,m,Basel-Stadt,BS,Energie
346,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:457532,Télécommunications. Pour une plus grande maîtrise de la technologie en faveur de la sécurité,Fernmeldedienste. Mehr Sicherheit dank besserer Beherrschung der Technik,Barthassat Luc,m,Genf,GE,Recht Allgemein
347,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:457559,Inutilité des statistiques économiques suisses,Untaugliche Schweizer Wirtschaftsstatistik,Kaufmann Hans,m,Zürich,ZH,Wirtschaft
348,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:457560,Affermage par parcelles d'entreprises agricoles propriétés de personnes morales de droit public et privé,Parzellenweise Verpachtung von landwirtschaftlichen Gewerben im Eigentum von juristischen Personen des öffentlichen oder privaten Rechts,Favre Laurent,m,Neuenburg,NE,Landwirtschaft
349,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:457561,Fourniture des appareils acoustiques. Copier le Royaume-Uni?,Helvetische Hörgeräteversorgung wie im Vereinigten Königreich?,Wehrli Reto,m,Schwyz,SZ,Soziale Fragen
350,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:457562,Tarek Aziz doit-il être exécuté?,Kann die Hinrichtung von Tarek Aziz verhindert werden?,Baettig Dominique,m,Jura,JU,Internationale Politik
351,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:457563,Frais de lobbying de la SSR,Lobbyingkosten der SRG,Mörgeli Christoph,m,Zürich,ZH,Parlament
352,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:457564,Franc fort. Conséquences pour la Suisse,Starker Franken. Folgen für die Schweiz,Leutenegger Oberholzer Susanne,f,Basel-Landschaft,BL,Wirtschaft
353,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:457565,L'Office fédéral de la santé publique veut-il supprimer tout soutien étatique à la viticulture suisse?,Will das Bundesamt für Gesundheit die staatliche Unterstützung für den Weinbau abschaffen?,Parmelin Guy,m,Waadt,VD,Landwirtschaft
